classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::core::search::matching::TypeReferenceLocator ; 84 ; 7 ; 0 ; 9 ; 1376.0 ; 249.0 ; 16.381 ; 989.0 ; 200.0 ; 11.7738 ; 387.0 ; 237.0 ; 4.60714 ; 248.571 ; 63.8602 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelStatus ; 55 ; 11 ; 0 ; 6 ; 2135.0 ; 325.0 ; 38.8182 ; 1973.0 ; 325.0 ; 35.8727 ; 162.0 ; 84.0 ; 2.94545 ; 367.0 ; 56.5857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CatchClause ; 39 ; 14 ; 0 ; 7 ; 487.0 ; 173.0 ; 12.4872 ; 297.0 ; 173.0 ; 7.61538 ; 190.0 ; 74.0 ; 4.87179 ; 333.143 ; 72.7413 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocArraySingleTypeReference ; 16 ; 3 ; 0 ; 5 ; 50.0 ; 9.0 ; 3.125 ; 21.0 ; 4.0 ; 1.3125 ; 29.0 ; 8.0 ; 1.8125 ; 239.143 ; 32.7971 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateMethodOperation ; 40 ; 6 ; 0 ; 7 ; 385.0 ; 115.0 ; 9.625 ; 339.0 ; 115.0 ; 8.475 ; 46.0 ; 24.0 ; 1.15 ; 367.0 ; 93.5184 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::Buffer ; 73 ; 8 ; 0 ; 7 ; 1847.0 ; 572.0 ; 25.3014 ; 2129.0 ; 651.0 ; 29.1644 ; -282.0 ; 19.0 ; -3.86301 ; 367.0 ; 45.9869 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeParameterLocator ; 2 ; 1 ; 0 ; 2 ; 5.0 ; 5.0 ; 2.5 ; 5.0 ; 5.0 ; 2.5 ; 0.0 ; 0.0 ; 0.0 ; 177.143 ; 4.28571 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::ClasspathLocation ; 14 ; 5 ; 0 ; 4 ; 62.0 ; 14.0 ; 4.42857 ; 28.0 ; 5.0 ; 2.0 ; 34.0 ; 13.0 ; 2.42857 ; 159.857 ; 46.9885 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::MemberValuePair ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ConstructorInvocation ; 35 ; 8 ; 0 ; 7 ; 514.0 ; 124.0 ; 14.6857 ; 235.0 ; 124.0 ; 6.71429 ; 279.0 ; 76.0 ; 7.97143 ; 333.143 ; 85.9722 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::CommentRegion ; 7 ; 6 ; 0 ; 1 ; 29.0 ; 20.0 ; 4.14286 ; 47.0 ; 36.0 ; 6.71429 ; -18.0 ; 1.0 ; -2.57143 ; 168.857 ; 58.7685 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToIntArray ; 3 ; 1 ; 0 ; 3 ; 21.0 ; 20.0 ; 7.0 ; 13.0 ; 12.0 ; 4.33333 ; 8.0 ; 8.0 ; 2.66667 ; 122.857 ; 4.41497 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::RemoveFolderFromIndex ; 41 ; 5 ; 0 ; 8 ; 172.0 ; 20.0 ; 4.19512 ; 155.0 ; 32.0 ; 3.78049 ; 17.0 ; 8.0 ; 0.414634 ; 326.857 ; 87.7741 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::SelectionEngine ; 176 ; 15 ; 0 ; 10 ; 4315.0 ; 737.0 ; 24.517 ; 3181.0 ; 737.0 ; 18.0739 ; 1134.0 ; 101.0 ; 6.44318 ; 367.0 ; 115.47 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ImportBinding ; 32 ; 5 ; 0 ; 7 ; 133.0 ; 45.0 ; 4.15625 ; 129.0 ; 45.0 ; 4.03125 ; 4.0 ; 6.0 ; 0.125 ; 367.0 ; 58.1525 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::BuildContext ; 6 ; 1 ; 0 ; 3 ; 28.0 ; 21.0 ; 4.66667 ; 9.0 ; 4.0 ; 1.5 ; 19.0 ; 17.0 ; 3.16667 ; 122.143 ; 16.6276 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PackageDeclarationLocator ; 7 ; 4 ; 0 ; 4 ; 9.0 ; 4.0 ; 1.28571 ; 9.0 ; 4.0 ; 1.28571 ; 0.0 ; 0.0 ; 0.0 ; 248.571 ; 67.7302 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::ExceptionLabel ; 25 ; 4 ; 0 ; 5 ; 234.0 ; 57.0 ; 9.36 ; 150.0 ; 36.0 ; 6.0 ; 84.0 ; 35.0 ; 3.36 ; 367.0 ; 159.93 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetFieldReference ; 56 ; 6 ; 0 ; 9 ; 1101.0 ; 362.0 ; 19.6607 ; 1125.0 ; 362.0 ; 20.0893 ; -24.0 ; 20.0 ; -0.428571 ; 367.0 ; 74.7192 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ElementValuePair ; 9 ; 6 ; 0 ; 4 ; 24.0 ; 7.0 ; 2.66667 ; 7.0 ; 2.0 ; 0.777778 ; 17.0 ; 7.0 ; 1.88889 ; 127.0 ; 71.7738 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarPackageFragmentInfo ; 20 ; 4 ; 0 ; 5 ; 99.0 ; 44.0 ; 4.95 ; 142.0 ; 44.0 ; 7.1 ; -43.0 ; 2.0 ; -2.15 ; 367.0 ; 60.1457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CancelableNameEnvironment ; 10 ; 3 ; 0 ; 4 ; 21.0 ; 5.0 ; 2.1 ; 18.0 ; 5.0 ; 1.8 ; 3.0 ; 3.0 ; 0.3 ; 191.571 ; 37.898 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredElement ; 43 ; 4 ; 0 ; 7 ; 771.0 ; 322.0 ; 17.9302 ; 802.0 ; 328.0 ; 18.6512 ; -31.0 ; 21.0 ; -0.72093 ; 367.0 ; 56.2944 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::UserLibraryClasspathContainer ; 12 ; 5 ; 0 ; 4 ; 61.0 ; 17.0 ; 5.08333 ; 33.0 ; 7.0 ; 2.75 ; 28.0 ; 10.0 ; 2.33333 ; 217.0 ; 113.841 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::problem::DefaultProblemFactory ; 62 ; 12 ; 0 ; 6 ; 797.0 ; 160.0 ; 12.8548 ; 671.0 ; 160.0 ; 10.8226 ; 126.0 ; 31.0 ; 2.03226 ; 367.0 ; 94.6232 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::TypeReferenceMatch ; 31 ; 4 ; 0 ; 6 ; 352.0 ; 77.0 ; 11.3548 ; 146.0 ; 64.0 ; 4.70968 ; 206.0 ; 53.0 ; 6.64516 ; 227.571 ; 84.1364 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocMessageSend ; 49 ; 8 ; 0 ; 10 ; 322.0 ; 37.0 ; 6.57143 ; 242.0 ; 42.0 ; 4.93878 ; 80.0 ; 30.0 ; 1.63265 ; 239.143 ; 56.287 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::BaseTypeBinding ; 35 ; 4 ; 0 ; 7 ; 613.0 ; 171.0 ; 17.5143 ; 566.0 ; 164.0 ; 16.1714 ; 47.0 ; 28.0 ; 1.34286 ; 367.0 ; 87.2589 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::WildcardType ; 29 ; 6 ; 0 ; 6 ; 653.0 ; 170.0 ; 22.5172 ; 87.0 ; 16.0 ; 3.0 ; 566.0 ; 170.0 ; 19.5172 ; 237.714 ; 11.3424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::RuntimeInvisibleParameterAnnotationsAttribute ; 6 ; 3 ; 0 ; 3 ; 142.0 ; 68.0 ; 23.6667 ; 6.0 ; 4.0 ; 1.0 ; 136.0 ; 68.0 ; 22.6667 ; 222.857 ; 10.6881 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::UserLibraryClasspathContainerInitializer ; 15 ; 6 ; 0 ; 4 ; 133.0 ; 34.0 ; 8.86667 ; 101.0 ; 39.0 ; 6.73333 ; 32.0 ; 20.0 ; 2.13333 ; 217.0 ; 158.364 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::AST ; 210 ; 49 ; 0 ; 11 ; 9587.0 ; 1441.0 ; 45.6524 ; 7432.0 ; 1441.0 ; 35.3905 ; 2155.0 ; 359.0 ; 10.2619 ; 333.143 ; 95.3919 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::UnresolvedReferenceNameFinder ; 11 ; 2 ; 0 ; 3 ; 416.0 ; 224.0 ; 37.8182 ; 166.0 ; 99.0 ; 15.0909 ; 250.0 ; 180.0 ; 22.7273 ; 86.7143 ; 10.285 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnAnnotationOfType ; 5 ; 1 ; 0 ; 2 ; 14.0 ; 6.0 ; 2.8 ; 9.0 ; 5.0 ; 1.8 ; 5.0 ; 6.0 ; 1.0 ; 183.571 ; 67.2551 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashSetOfCharArrayArray ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::LongLiteral ; 34 ; 8 ; 0 ; 6 ; 426.0 ; 140.0 ; 12.5294 ; 418.0 ; 157.0 ; 12.2941 ; 8.0 ; 22.0 ; 0.235294 ; 367.0 ; 95.1472 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfType ; 31 ; 4 ; 0 ; 7 ; 242.0 ; 95.0 ; 7.80645 ; 239.0 ; 95.0 ; 7.70968 ; 3.0 ; 9.0 ; 0.0967742 ; 367.0 ; 53.6429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ClassLiteralAccess ; 73 ; 15 ; 0 ; 8 ; 490.0 ; 95.0 ; 6.71233 ; 446.0 ; 95.0 ; 6.10959 ; 44.0 ; 19.0 ; 0.60274 ; 367.0 ; 97.614 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NumberLiteral ; 45 ; 10 ; 0 ; 8 ; 411.0 ; 146.0 ; 9.13333 ; 230.0 ; 146.0 ; 5.11111 ; 181.0 ; 61.0 ; 4.02222 ; 333.143 ; 65.2517 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::CharArrayBuffer ; 22 ; 4 ; 0 ; 5 ; 407.0 ; 195.0 ; 18.5 ; 414.0 ; 195.0 ; 18.8182 ; -7.0 ; 21.0 ; -0.318182 ; 367.0 ; 40.1183 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::OptimizedReplaceEdit ; 6 ; 2 ; 0 ; 3 ; 12.0 ; 7.0 ; 2.0 ; 12.0 ; 7.0 ; 2.0 ; 0.0 ; 0.0 ; 0.0 ; 246.714 ; 64.8452 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaCorePreferenceModifyListener ; 2 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 162.429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::FieldPattern ; 41 ; 1 ; 0 ; 6 ; 324.0 ; 37.0 ; 7.90244 ; 695.0 ; 254.0 ; 16.9512 ; -371.0 ; 28.0 ; -9.04878 ; 258.143 ; 47.142 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::NameSet ; 10 ; 3 ; 0 ; 5 ; 148.0 ; 64.0 ; 14.8 ; 16.0 ; 4.0 ; 1.6 ; 132.0 ; 64.0 ; 13.2 ; 240.857 ; 6.00676 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ExternalJavaProject ; 6 ; 0 ; 0 ; 2 ; 12.0 ; 5.0 ; 2.0 ; 4.0 ; 1.0 ; 0.666667 ; 8.0 ; 5.0 ; 1.33333 ; 125.0 ; 50.0357 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchEngine ; 183 ; 14 ; 0 ; 10 ; 6101.0 ; 979.0 ; 33.3388 ; 5117.0 ; 928.0 ; 27.9617 ; 984.0 ; 171.0 ; 5.37705 ; 367.0 ; 118.906 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ConfigurableOption ; 41 ; 6 ; 0 ; 5 ; 4660.0 ; 487.0 ; 113.659 ; 4669.0 ; 508.0 ; 113.878 ; -9.0 ; 296.0 ; -0.219512 ; 367.0 ; 16.8509 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::SyntheticFieldBinding ; 17 ; 4 ; 0 ; 6 ; 58.0 ; 21.0 ; 3.41176 ; 54.0 ; 21.0 ; 3.17647 ; 4.0 ; 6.0 ; 0.235294 ; 367.0 ; 98.3818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::BooleanConstant ; 41 ; 9 ; 0 ; 6 ; 190.0 ; 38.0 ; 4.63415 ; 207.0 ; 38.0 ; 5.04878 ; -17.0 ; 4.0 ; -0.414634 ; 367.0 ; 103.091 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashtableOfArrayToObject ; 6 ; 2 ; 0 ; 4 ; 48.0 ; 25.0 ; 8.0 ; 22.0 ; 15.0 ; 3.66667 ; 26.0 ; 16.0 ; 4.33333 ; 205.857 ; 51.9851 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::InitializerElementInfo ; 16 ; 4 ; 0 ; 4 ; 42.0 ; 17.0 ; 2.625 ; 38.0 ; 17.0 ; 2.375 ; 4.0 ; 4.0 ; 0.25 ; 367.0 ; 85.6224 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CastExpression ; 36 ; 13 ; 0 ; 7 ; 474.0 ; 172.0 ; 13.1667 ; 288.0 ; 172.0 ; 8.0 ; 186.0 ; 72.0 ; 5.16667 ; 333.143 ; 72.5286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ModelUpdater ; 24 ; 5 ; 0 ; 7 ; 65.0 ; 11.0 ; 2.70833 ; 65.0 ; 8.0 ; 2.70833 ; 0.0 ; 6.0 ; 0.0 ; 321.143 ; 89.8725 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ConstantPoolEntry ; 10 ; 3 ; 0 ; 3 ; 51.0 ; 22.0 ; 5.1 ; 29.0 ; 9.0 ; 2.9 ; 22.0 ; 22.0 ; 2.2 ; 322.714 ; 97.6667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::AnnotationBinding ; 10 ; 5 ; 0 ; 4 ; 124.0 ; 76.0 ; 12.4 ; 34.0 ; 18.0 ; 3.4 ; 90.0 ; 58.0 ; 9.0 ; 122.714 ; 90.1463 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ResolvedBinaryMethod ; 6 ; 2 ; 0 ; 3 ; 27.0 ; 7.0 ; 4.5 ; 16.0 ; 5.0 ; 2.66667 ; 11.0 ; 7.0 ; 1.83333 ; 175.0 ; 25.328 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PossibleMatchSet ; 11 ; 4 ; 0 ; 5 ; 23.0 ; 9.0 ; 2.09091 ; 16.0 ; 4.0 ; 1.45455 ; 7.0 ; 7.0 ; 0.636364 ; 248.143 ; 154.36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::AssistSourceType ; 3 ; 0 ; 0 ; 2 ; 13.0 ; 12.0 ; 4.33333 ; 2.0 ; 1.0 ; 0.666667 ; 11.0 ; 11.0 ; 3.66667 ; 14.7143 ; 8.92308 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocArrayQualifiedTypeReference ; 16 ; 3 ; 0 ; 5 ; 50.0 ; 9.0 ; 3.125 ; 21.0 ; 4.0 ; 1.3125 ; 29.0 ; 8.0 ; 1.8125 ; 239.143 ; 32.7971 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TypeParameter ; 19 ; 3 ; 0 ; 5 ; 260.0 ; 79.0 ; 13.6842 ; 44.0 ; 9.0 ; 2.31579 ; 216.0 ; 79.0 ; 11.3684 ; 240.857 ; 35.0055 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMarkerAnnotationName ; 6 ; 3 ; 0 ; 3 ; 28.0 ; 11.0 ; 4.66667 ; 6.0 ; 4.0 ; 1.0 ; 22.0 ; 11.0 ; 3.66667 ; 183.571 ; 23.3571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredImport ; 29 ; 5 ; 0 ; 5 ; 139.0 ; 57.0 ; 4.7931 ; 140.0 ; 57.0 ; 4.82759 ; -1.0 ; 7.0 ; -0.0344828 ; 367.0 ; 49.4584 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::BuildNotifier ; 37 ; 4 ; 0 ; 7 ; 487.0 ; 240.0 ; 13.1622 ; 445.0 ; 240.0 ; 12.027 ; 42.0 ; 43.0 ; 1.13514 ; 329.0 ; 46.494 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::CommentFormatterUtil ; 4 ; 4 ; 0 ; 1 ; 3.0 ; 1.0 ; 0.75 ; 3.0 ; 1.0 ; 0.75 ; 0.0 ; 0.0 ; 0.0 ; 168.857 ; 55.3809 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::NullInfoRegistry ; 6 ; 1 ; 0 ; 2 ; 233.0 ; 219.0 ; 38.8333 ; 261.0 ; 248.0 ; 43.5 ; -28.0 ; 1.0 ; -4.66667 ; 117.857 ; 6.16432 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Reference ; 37 ; 4 ; 0 ; 6 ; 315.0 ; 76.0 ; 8.51351 ; 362.0 ; 92.0 ; 9.78378 ; -47.0 ; 11.0 ; -1.27027 ; 367.0 ; 60.6934 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateTypeMemberOperation ; 50 ; 8 ; 0 ; 9 ; 533.0 ; 143.0 ; 10.66 ; 453.0 ; 143.0 ; 9.06 ; 80.0 ; 56.0 ; 1.6 ; 367.0 ; 98.5864 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::RuntimeVisibleAnnotationsAttribute ; 7 ; 4 ; 0 ; 3 ; 144.0 ; 68.0 ; 20.5714 ; 8.0 ; 4.0 ; 1.14286 ; 136.0 ; 68.0 ; 19.4286 ; 222.857 ; 10.5605 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::WeakHashSet ; 7 ; 1 ; 0 ; 5 ; 431.0 ; 206.0 ; 61.5714 ; 9.0 ; 6.0 ; 1.28571 ; 422.0 ; 206.0 ; 60.2857 ; 142.571 ; 1.4183 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::JavaConventions ; 141 ; 19 ; 0 ; 10 ; 4684.0 ; 670.0 ; 33.2199 ; 4720.0 ; 670.0 ; 33.4752 ; -36.0 ; 219.0 ; -0.255319 ; 367.0 ; 84.7565 ; 1 ; 0 ; 1 ; 1 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::StringConstant ; 30 ; 4 ; 0 ; 4 ; 148.0 ; 48.0 ; 4.93333 ; 146.0 ; 48.0 ; 4.86667 ; 2.0 ; 5.0 ; 0.0666667 ; 367.0 ; 52.1207 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::Binding ; 42 ; 5 ; 0 ; 9 ; 255.0 ; 41.0 ; 6.07143 ; 177.0 ; 41.0 ; 4.21429 ; 78.0 ; 10.0 ; 1.85714 ; 367.0 ; 128.515 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::DoStatement ; 42 ; 13 ; 0 ; 7 ; 501.0 ; 172.0 ; 11.9286 ; 295.0 ; 172.0 ; 7.02381 ; 206.0 ; 74.0 ; 4.90476 ; 333.143 ; 72.5395 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::GenericXMLWriter ; 5 ; 2 ; 0 ; 2 ; 52.0 ; 29.0 ; 10.4 ; 28.0 ; 23.0 ; 5.6 ; 24.0 ; 10.0 ; 4.8 ; 103.857 ; 15.8049 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::Region ; 32 ; 4 ; 0 ; 6 ; 379.0 ; 151.0 ; 11.8438 ; 385.0 ; 151.0 ; 12.0313 ; -6.0 ; 17.0 ; -0.1875 ; 367.0 ; 63.5756 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::AssistCompilationUnit ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 14.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BatchOperation ; 14 ; 4 ; 0 ; 6 ; 35.0 ; 10.0 ; 2.5 ; 15.0 ; 4.0 ; 1.07143 ; 20.0 ; 10.0 ; 1.42857 ; 300.0 ; 78.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarPackageFragmentRoot ; 86 ; 10 ; 0 ; 7 ; 1544.0 ; 671.0 ; 17.9535 ; 1920.0 ; 671.0 ; 22.3256 ; -376.0 ; 28.0 ; -4.37209 ; 367.0 ; 85.1222 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::CompletionEngine ; 413 ; 18 ; 0 ; 11 ; 36511.0 ; 2702.0 ; 88.4044 ; 25887.0 ; 2702.0 ; 62.6804 ; 10624.0 ; 868.0 ; 25.724 ; 367.0 ; 119.439 ; 7 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TryStatement ; 139 ; 18 ; 0 ; 7 ; 4053.0 ; 618.0 ; 29.1583 ; 3545.0 ; 558.0 ; 25.5036 ; 508.0 ; 92.0 ; 3.65468 ; 367.0 ; 129.03 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ParameterizedGenericMethodBinding ; 90 ; 4 ; 0 ; 8 ; 1635.0 ; 276.0 ; 18.1667 ; 836.0 ; 153.0 ; 9.28889 ; 799.0 ; 204.0 ; 8.87778 ; 217.857 ; 46.7696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Javadoc ; 51 ; 11 ; 0 ; 7 ; 687.0 ; 119.0 ; 13.4706 ; 309.0 ; 119.0 ; 6.05882 ; 378.0 ; 104.0 ; 7.41176 ; 333.143 ; 87.2758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ElementCache ; 22 ; 4 ; 0 ; 5 ; 203.0 ; 66.0 ; 9.22727 ; 173.0 ; 66.0 ; 7.86364 ; 30.0 ; 32.0 ; 1.36364 ; 367.0 ; 103.087 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ReferenceBinding ; 181 ; 11 ; 0 ; 10 ; 3670.0 ; 599.0 ; 20.2762 ; 2841.0 ; 599.0 ; 15.6961 ; 829.0 ; 180.0 ; 4.58011 ; 367.0 ; 146.225 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::InfixExpression ; 42 ; 15 ; 0 ; 7 ; 855.0 ; 407.0 ; 20.3571 ; 606.0 ; 407.0 ; 14.4286 ; 249.0 ; 116.0 ; 5.92857 ; 333.143 ; 61.1658 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocAllocationExpression ; 6 ; 0 ; 0 ; 2 ; 26.0 ; 15.0 ; 4.33333 ; 2.0 ; 1.0 ; 0.333333 ; 24.0 ; 14.0 ; 4.0 ; 140.143 ; 5.91758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfInt ; 28 ; 3 ; 0 ; 7 ; 253.0 ; 92.0 ; 9.03571 ; 253.0 ; 92.0 ; 9.03571 ; 0.0 ; 9.0 ; 0.0 ; 367.0 ; 44.2716 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
